D: 4950000000|E: 128| NL: 7| N: 1376256| L(N,D): 3.2872| O(1e4): 0.164|True|174424477|28.379
D: 4950000000|E: 128| NL: 8| N: 1572864| L(N,D): 3.2479| O(1e4): 0.183|True|192540223|25.709
D: 4950000000|E: 128| NL: 9| N: 1769472| L(N,D): 3.2135| O(1e4): 0.201|True|210074983|23.563
D: 4950000000|E: 128| NL: 10| N: 1966080| L(N,D): 3.1831| O(1e4): 0.219|True|227109280|21.796
D: 4950000000|E: 128| NL: 11| N: 2162688| L(N,D): 3.1558| O(1e4): 0.236|True|243705577|20.311
D: 4950000000|E: 128| NL: 12| N: 2359296| L(N,D): 3.1310| O(1e4): 0.253|True|259913599|19.045
D: 4950000000|E: 128| NL: 13| N: 2555904| L(N,D): 3.1084| O(1e4): 0.270|True|275773773|17.949
D: 4950000000|E: 128| NL: 14| N: 2752512| L(N,D): 3.0876| O(1e4): 0.286|True|291319548|16.992
D: 4950000000|E: 128| NL: 15| N: 2949120| L(N,D): 3.0684| O(1e4): 0.302|True|306579006|16.146
D: 4950000000|E: 128| NL: 16| N: 3145728| L(N,D): 3.0505| O(1e4): 0.318|True|321576029|15.393
D: 4950000000|E: 128| NL: 17| N: 3342336| L(N,D): 3.0338| O(1e4): 0.334|True|336331143|14.718
D: 4950000000|E: 128| NL: 18| N: 3538944| L(N,D): 3.0181| O(1e4): 0.350|True|350862162|14.108
D: 4950000000|E: 128| NL: 19| N: 3735552| L(N,D): 3.0033| O(1e4): 0.365|True|365184676|13.555
D: 4950000000|E: 128| NL: 20| N: 3932160| L(N,D): 2.9893| O(1e4): 0.381|True|379312433|13.050
D: 4950000000|E: 128| NL: 21| N: 4128768| L(N,D): 2.9761| O(1e4): 0.396|True|393257631|12.587
D: 4950000000|E: 128| NL: 22| N: 4325376| L(N,D): 2.9636| O(1e4): 0.411|True|407031167|12.161
D: 4950000000|E: 128| NL: 23| N: 4521984| L(N,D): 2.9516| O(1e4): 0.426|True|420642819|11.768
D: 4950000000|E: 128| NL: 24| N: 4718592| L(N,D): 2.9402| O(1e4): 0.440|True|434101413|11.403
D: 4950000000|E: 128| NL: 25| N: 4915200| L(N,D): 2.9294| O(1e4): 0.455|True|447414946|11.064
D: 4950000000|E: 128| NL: 26| N: 5111808| L(N,D): 2.9189| O(1e4): 0.469|True|460590693|10.747
D: 4950000000|E: 128| NL: 27| N: 5308416| L(N,D): 2.9089| O(1e4): 0.484|True|473635304|10.451
D: 4950000000|E: 128| NL: 28| N: 5505024| L(N,D): 2.8993| O(1e4): 0.498|True|486554870|10.174
D: 4950000000|E: 128| NL: 29| N: 5701632| L(N,D): 2.8901| O(1e4): 0.512|True|499354996|9.913
D: 4950000000|E: 128| NL: 30| N: 5898240| L(N,D): 2.8812| O(1e4): 0.526|True|512040850|9.667
D: 4950000000|E: 256| NL: 4| N: 3145728| L(N,D): 3.0505| O(1e4): 0.318|True|321576029|15.393
D: 4950000000|E: 256| NL: 5| N: 3932160| L(N,D): 2.9893| O(1e4): 0.381|True|379312433|13.050
D: 4950000000|E: 256| NL: 6| N: 4718592| L(N,D): 2.9402| O(1e4): 0.440|True|434101413|11.403
D: 4950000000|E: 256| NL: 7| N: 5505024| L(N,D): 2.8993| O(1e4): 0.498|True|486554870|10.174
D: 4950000000|E: 256| NL: 8| N: 6291456| L(N,D): 2.8644| O(1e4): 0.554|True|537088514|9.216
D: 4950000000|E: 256| NL: 9| N: 7077888| L(N,D): 2.8339| O(1e4): 0.609|True|586001505|8.447
D: 4950000000|E: 256| NL: 10| N: 7864320| L(N,D): 2.8068| O(1e4): 0.663|True|633518461|7.814
D: 4950000000|E: 256| NL: 11| N: 8650752| L(N,D): 2.7826| O(1e4): 0.715|True|679813621|7.281
D: 4950000000|E: 256| NL: 12| N: 9437184| L(N,D): 2.7607| O(1e4): 0.767|True|725025693|6.827
D: 4950000000|E: 256| NL: 13| N: 10223616| L(N,D): 2.7408| O(1e4): 0.817|True|769267448|6.435
